887	77,5180017459	97,1267494549	786769	29,7825452237
888	77,581137017	97,1623387414	788544	29,7993288515
889	77,6441947069	97,1977094126	790321	29,8161030318
890	77,7071747527	97,2328613891	792100	29,8328677804
891	77,7700770913	97,2677945916	793881	29,8496231132
892	77,8329016598	97,3025089416	795664	29,8663690461
893	77,8956483954	97,3370043611	797449	29,883105595
894	77,9583172354	97,3712807723	799236	29,8998327755
895	78,020908117	97,4053380982	801025	29,9165506033
896	78,0834209778	97,4391762621	802816	29,9332590942
897	78,1458557551	97,4727951879	804609	29,9499582637
898	78,2082123866	97,5061947999	806404	29,9666481275
899	78,2704908099	97,5393750231	808201	29,9833287011
900	78,3326909627	97,5723357827	810000	30
901	78,3948127829	97,6050770046	811801	30,0166620396
902	78,4568562082	97,6375986151	813604	30,0333148354
903	78,5188211767	97,669900541	815409	30,0499584026
904	78,5807076263	97,7019827097	817216	30,0665927567
905	78,6425154953	97,733845049	819025	30,083217913
906	78,7042447217	97,7654874872	820836	30,0998338866
907	78,7658952439	97,7969099531	822649	30,1164406928
908	78,8274670002	97,828112376	824464	30,1330383466
909	78,8889599291	97,8590946856	826281	30,1496268634
910	78,950373969	97,8898568124	828100	30,166206258
911	79,0117090585	97,920398687	829921	30,1827765456
912	79,0729651364	97,9507202407	831744	30,1993377411
913	79,1341421412	97,9808214054	833569	30,2158898595
914	79,195240012	98,0107021132	835396	30,2324329157
915	79,2562586875	98,0403622971	837225	30,2489669245
916	79,3171981067	98,0698018901	839056	30,2654919008
917	79,3780582088	98,0990208261	840889	30,2820078595
918	79,4388389328	98,1280190394	842724	30,2985148151
919	79,499540218	98,1567964647	844561	30,3150127824
920	79,5601620036	98,1853530372	846400	30,3315017762
921	79,6207042291	98,2136886928	848241	30,347981811
922	79,6811668339	98,2418033675	850084	30,3644529014
923	79,7415497576	98,2696969983	851929	30,3809150619
924	79,8018529396	98,2973695223	853776	30,3973683071
925	79,8620763199	98,3248208772	855625	30,4138126515
926	79,9222198381	98,3520510013	857476	30,4302481094
927	79,982283434	98,3790598334	859329	30,4466746953
928	80,0422670477	98,4058473126	861184	30,4630924235
929	80,1021706191	98,4324133787	863041	30,4795013083
930	80,1619940884	98,4587579719	864900	30,495901364
931	80,2217373956	98,4848810329	866761	30,5122926048
932	80,2814004812	98,510782503	868624	30,5286750449
933	80,3409832853	98,5364623239	870489	30,5450486986
934	80,4004857485	98,5619204378	872356	30,5614135799
935	80,4599078112	98,5871567874	874225	30,5777697028
936	80,519249414	98,612171316	876096	30,5941170816
937	80,5785104975	98,6369639672	877969	30,61045573
938	80,6376910026	98,6615346853	879844	30,6267856622
939	80,6967908699	98,6858834149	881721	30,6431068921
940	80,7558100405	98,7100101014	883600	30,6594194335
941	80,8147484553	98,7339146904	885481	30,6757233004
942	80,8736060553	98,7575971281	887364	30,6920185064
943	80,9323827817	98,7810573613	889249	30,7083050656
944	80,9910785758	98,8042953371	891136	30,7245829915
945	81,0496933788	98,8273110033	893025	30,7408522979
946	81,1082271321	98,8501043081	894916	30,7571129985
947	81,1666797772	98,8726752002	896809	30,7733651069
948	81,2250512556	98,8950236288	898704	30,7896086367
949	81,2833415089	98,9171495437	900601	30,8058436015
950	81,3415504789	98,939052895	902500	30,8220700148
951	81,3996781074	98,9607336335	904401	30,8382878902
952	81,4577243362	98,9821917104	906304	30,8544972411
953	81,5156891073	99,0034270774	908209	30,8706980809
954	81,5735723627	99,0244396867	910116	30,886890423
955	81,6313740446	99,0452294911	912025	30,9030742807
956	81,689094095	99,0657964438	913936	30,9192496675
957	81,7467324564	99,0861404984	915849	30,9354165965
958	81,8042890711	99,1062616093	917764	30,9515750811
959	81,8617638815	99,1261597312	919681	30,9677251344
960	81,9191568301	99,1458348192	921600	30,9838667697
961	81,9764678596	99,1652868291	923521	31
962	82,0336969126	99,1845157172	925444	31,0161248385
963	82,0908439319	99,2035214401	927369	31,0322412984
964	82,1479088604	99,2223039552	929296	31,0483493925
965	82,204891641	99,2408632201	931225	31,064449134
966	82,2617922167	99,2591991932	933156	31,0805405358
967	82,3186105306	99,2773118331	935089	31,0966236109
968	82,3753465259	99,295201099	937024	31,1126983722
969	82,4320001459	99,3128669508	938961	31,1287648325
970	82,4885713338	99,3303093487	940900	31,1448230048
971	82,5450600333	99,3475282535	942841	31,1608729018
972	82,6014661876	99,3645236263	944784	31,1769145362
973	82,6577897405	99,381295429	946729	31,192947921
974	82,7140306356	99,3978436239	948676	31,2089730687
975	82,7701888167	99,4141681736	950625	31,224989992
976	82,8262642276	99,4302690415	952576	31,2409987036
977	82,8822568123	99,4461461914	954529	31,2569992162
978	82,9381665147	99,4617995874	956484	31,2729915422
979	82,9939932789	99,4772291944	958441	31,2889756943
980	83,0497370492	99,4924349778	960400	31,304951685
981	83,1053977697	99,5074169031	962361	31,3209195267
982	83,1609753849	99,5221749369	964324	31,336879232
983	83,216469839	99,5367090458	966289	31,3528308132
984	83,2718810767	99,5510191971	968256	31,3687742827
985	83,3272090426	99,5651053587	970225	31,384709653
986	83,3824536812	99,5789674988	972196	31,4006369362
987	83,4376149374	99,5926055863	974169	31,4165561448
988	83,492692756	99,6060195905	976144	31,432467291
989	83,5476870818	99,6192094811	978121	31,448370387
990	83,6025978601	99,6321752286	980100	31,4642654451
991	83,6574250357	99,6449168038	982081	31,4801524774
992	83,7121685539	99,6574341779	984064	31,496031496
993	83,7668283599	99,6697273228	986049	31,5119025132
994	83,8214043991	99,6817962109	988036	31,5277655409
995	83,8758966169	99,693640815	990025	31,5436205912
996	83,9303049589	99,7052611085	992016	31,5594676761
997	83,9846293705	99,7166570651	994009	31,5753068077
998	84,0388697975	99,7278286593	996004	31,5911379979
999	84,0930261857	99,738775866	998001	31,6069612586
1000	84,1470984808	99,7494986604	1000000	31,6227766017
1001	84,2010866288	99,7599970185	1002001	31,6385840391
1002	84,2549905758	99,7702709167	1004004	31,6543835827
1003	84,3088102678	99,7803203318	1006009	31,6701752442
1004	84,3625456509	99,7901452412	1008016	31,6859590355
1005	84,4161966716	99,7997456228	1010025	31,7017349683
1006	84,469763276	99,809121455	1012036	31,7175030543
1007	84,5232454107	99,8182727168	1014049	31,7332633052
1008	84,5766430221	99,8271993875	1016064	31,7490157328
1009	84,6299560569	99,835901447	1018081	31,7647603485
1010	84,6831844618	99,8443788758	1020100	31,7804971641
1011	84,7363281835	99,8526316548	1022121	31,7962261912
1012	84,7893871688	99,8606597654	1024144	31,8119474412
1013	84,8423613648	99,8684631895	1026169	31,8276609257
1014	84,8952507185	99,8760419097	1028196	31,8433666562
1015	84,9480551768	99,8833959088	1030225	31,8590646441
1016	85,0007746872	99,8905251703	1032256	31,874754901
1017	85,0534091968	99,8974296782	1034289	31,8904374382
1018	85,1059586529	99,9041094169	1036324	31,9061122671
1019	85,1584230031	99,9105643714	1038361	31,921779399
1020	85,2108021949	99,9167945271	1040400	31,9374388453
1021	85,2630961759	99,9227998702	1042441	31,9530906173
1022	85,3153048939	99,9285803869	1044484	31,9687347263
1023	85,3674282965	99,9341360644	1046529	31,9843711834
1024	85,4194663317	99,9394668902	1048576	32
1025	85,4714189474	99,9445728521	1050625	32,0156211872
1026	85,5232860917	99,9494539389	1052676	32,0312347561
1027	85,5750677128	99,9541101394	1054729	32,0468407179
1028	85,6267637588	99,9585414432	1056784	32,0624390838
1029	85,678374178	99,9627478403	1058841	32,0780298647
1030	85,7298989189	99,9667293213	1060900	32,0936130718
1031	85,7813379298	99,9704858771	1062961	32,109188716
1032	85,8326911595	99,9740174995	1065024	32,1247568084
1033	85,8839585564	99,9773241803	1067089	32,14031736
1034	85,9351400694	99,9804059122	1069156	32,1558703816
1035	85,9862356473	99,9832626882	1071225	32,1714158843
1036	86,0372452389	99,9858945019	1073296	32,1869538789
1037	86,0881687934	99,9883013474	1075369	32,2024843762
1038	86,1390062596	99,9904832193	1077444	32,2180073872
1039	86,1897575868	99,9924401126	1079521	32,2335229226
1040	86,2404227243	99,994172023	1081600	32,2490309932
1041	86,2910016214	99,9956789465	1083681	32,2645316098
1042	86,3414942275	99,9969608798	1085764	32,2800247831
1043	86,3919004921	99,99801782	1087849	32,2955105239
1044	86,4422203648	99,9988497647	1089936	32,3109888428
1045	86,4924537953	99,999456712	1092025	32,3264597505
1046	86,5426007333	99,9998386605	1094116	32,3419232576
1047	86,5926611288	99,9999956095	1096209	32,3573793747
1048	86,6426349316	99,9999275585	1098304	32,3728281125
1049	86,6925220917	99,9996345078	1100401	32,3882694814
1050	86,7423225594	99,9991164579	1102500	32,403703492
1051	86,7920362847	99,99837341	1104601	32,4191301549
1052	86,8416632181	99,9974053658	1106704	32,4345494805
1053	86,8912033097	99,9962123275	1108809	32,4499614792
1054	86,9406565102	99,9947942978	1110916	32,4653661615
1055	86,99002277	99,9931512799	1113025	32,4807635378
1056	87,0393020398	99,9912832773	1115136	32,4961536185
1057	87,0884942703	99,9891902945	1117249	32,511536414
1058	87,1375994123	99,986872336	1119364	32,5269119346
1059	87,1866174167	99,984329407	1121481	32,5422801905
1060	87,2355482345	99,9815615134	1123600	32,5576411922
1061	87,2843918168	99,9785686613	1125721	32,5729949498
1062	87,3331481146	99,9753508575	1127844	32,5883414736
1063	87,3818170794	99,9719081092	1129969	32,6036807738
1064	87,4303986623	99,9682404241	1132096	32,6190128606
1065	87,4788928149	99,9643478105	1134225	32,6343377442
1066	87,5272994885	99,9602302772	1136356	32,6496554346
1067	87,5756186349	99,9558878334	1138489	32,6649659421
1068	87,6238502056	99,9513204889	1140624	32,6802692767
1069	87,6719941525	99,946528254	1142761	32,6955654485
1070	87,7200504275	99,9415111394	1144900	32,7108544676
1071	87,7680189823	99,9362691565	1147041	32,7261363439
1072	87,8158997692	99,930802317	1149184	32,7414110875
1073	87,8636927402	99,9251106333	1151329	32,7566787083
1074	87,9113978475	99,919194118	1153476	32,7719392163
1075	87,9590150434	99,9130527847	1155625	32,7871926215
1076	88,0065442803	99,906686647	1157776	32,8024389337
1077	88,0539855106	99,9000957193	1159929	32,8176781628
1078	88,101338687	99,8932800164	1162084	32,8329103188
1079	88,148603762	99,8862395537	1164241	32,8481354113
1080	88,1957806885	99,8789743471	1166400	32,8633534503
1081	88,2428694192	99,8714844127	1168561	32,8785644455
1082	88,289869907	99,8637697676	1170724	32,8937684068
1083	88,3367821049	99,855830429	1172889	32,9089653438
1084	88,3836059661	99,8476664148	1175056	32,9241552663
1085	88,4303414437	99,8392777435	1177225	32,939338184
1086	88,4769884909	99,8306644338	1179396	32,9545141066
1087	88,5235470612	99,8218265051	1181569	32,9696830437
1088	88,5700171079	99,8127639774	1183744	32,9848450049
1089	88,6163985846	99,803476871	1185921	33
1090	88,6626914449	99,7939652068	1188100	33,0151480384
1091	88,7088956426	99,7842290062	1190281	33,0302891298
1092	88,7550111313	99,7742682912	1192464	33,0454232837
1093	88,8010378651	99,7640830841	1194649	33,0605505096
1094	88,8469757978	99,7536734079	1196836	33,0756708171
1095	88,8928248835	99,7430392859	1199025	33,0907842155
1096	88,9385850765	99,7321807422	1201216	33,1058907145
1097	88,9842563308	99,7210978011	1203409	33,1209903234
1098	89,0298386009	99,7097904875	1205604	33,1360830516
1099	89,0753318412	99,698258827	1207801	33,1511689085
1100	89,1207360061	99,6865028454	1210000	33,1662479036
1101	89,1660510504	99,6745225692	1212201	33,1813200461
1102	89,2112769285	99,6623180254	1214404	33,1963853454
1103	89,2564135954	99,6498892415	1216609	33,2114438108
1104	89,3014610059	99,6372362453	1218816	33,2264954517
1105	89,346419115	99,6243590654	1221025	33,2415402772
1106	89,3912878776	99,6112577307	1223236	33,2565782966
1107	89,436067249	99,5979322707	1225449	33,2716095192
1108	89,4807571843	99,5843827154	1227664	33,2866339542
1109	89,5253576388	99,5706090953	1229881	33,3016516107
1110	89,569868568	99,5566114414	1232100	33,3166624979
1111	89,6142899273	99,5423897851	1234321	33,331666625
1112	89,6586216724	99,5279441585	1236544	33,3466640011
1113	89,7028637588	99,5132745941	1238769	33,3616546352
1114	89,7470161424	99,4983811248	1240996	33,3766385366
1115	89,791078779	99,4832637843	1243225	33,3916157141
1116	89,8350516245	99,4679226064	1245456	33,406586177
1117	89,8789346349	99,4523576257	1247689	33,4215499341
1118	89,9227277665	99,4365688773	1249924	33,4365069946
1119	89,9664309753	99,4205563967	1252161	33,4514573674
1120	90,0100442177	99,4043202198	1254400	33,4664010614
1121	90,05356745	99,3878603833	1256641	33,4813380856
1122	90,0970006288	99,3711769241	1258884	33,4962684489
1123	90,1403437106	99,3542698798	1261129	33,5111921602
1124	90,183596652	99,3371392884	1263376	33,5261092285
1125	90,2267594099	99,3197851885	1265625	33,5410196625
1126	90,269831941	99,3022076192	1267876	33,5559234711
1127	90,3128142023	99,2844066199	1270129	33,5708206632
1128	90,3557061508	99,2663822307	1272384	33,5857112475
1129	90,3985077436	99,2481344923	1274641	33,6005952328
1130	90,4412189379	99,2296634455	1276900	33,6154726279
1131	90,483839691	99,2109691321	1279161	33,6303434416
1132	90,5263699602	99,192051594	1281424	33,6452076825
1133	90,5688097031	99,1729108739	1283689	33,6600653594
1134	90,6111588772	99,1535470147	1285956	33,674916481
1135	90,6534174401	99,1339600601	1288225	33,6897610558
1136	90,6955853496	99,1141500542	1290496	33,7045990927
1137	90,7376625636	99,0941170414	1292769	33,7194306002
1138	90,7796490398	99,0738610669	1295044	33,7342555869
1139	90,8215447365	99,0533821763	1297321	33,7490740614
1140	90,8633496116	99,0326804156	1299600	33,7638860323
1141	90,9050636234	99,0117558314	1301881	33,7786915081
1142	90,9466867301	98,9906084708	1304164	33,7934904974
1143	90,9882188901	98,9692383814	1306449	33,8082830088
1144	91,0296600619	98,9476456113	1308736	33,8230690506
1145	91,0710102041	98,9258302089	1311025	33,8378486314
1146	91,1122692752	98,9037922235	1313316	33,8526217596
1147	91,1534372341	98,8815317046	1315609	33,8673884438
1148	91,1945140396	98,8590487023	1317904	33,8821486922
1149	91,2354996506	98,8363432672	1320201	33,8969025134
1150	91,2763940261	98,8134154504	1322500	33,9116499156
1151	91,3171971251	98,7902653034	1324801	33,9263909074
1152	91,357908907	98,7668928784	1327104	33,941125497
1153	91,398529331	98,7432982279	1329409	33,9558536927
1154	91,4390583565	98,719481405	1331716	33,9705755029
1155	91,4794959429	98,6954424633	1334025	33,9852909359
1156	91,5198420499	98,6711814569	1336336	34
1157	91,560096637	98,6466984404	1338649	34,0147027034
1158	91,600259664	98,6219934689	1340964	34,0293990543
1159	91,6403310907	98,5970665979	1343281	34,0440890611
1160	91,6803108772	98,5719178836	1345600	34,0587727319
1161	91,7201989833	98,5465473824	1347921	34,0734500748
1162	91,7599953693	98,5209551517	1350244	34,0881210981
1163	91,7996999952	98,4951412487	1352569	34,10278581
1164	91,8393128215	98,4691057318	1354896	34,1174442185
1165	91,8788338084	98,4428486594	1357225	34,1320963318
1166	91,9182629166	98,4163700907	1359556	34,1467421579
1167	91,9576001064	98,3896700852	1361889	34,1613817051
1168	91,9968453387	98,3627487029	1364224	34,1760149813
1169	92,0359985742	98,3356060045	1366561	34,1906419946
1170	92,0750597736	98,308242051	1368900	34,205262753
1171	92,114028898	98,2806569041	1371241	34,2198772645
1172	92,1529059084	98,2528506257	1373584	34,2344855372
1173	92,1916907659	98,2248232784	1375929	34,2490875791
1174	92,2303834317	98,1965749253	1378276	34,263683398
1175	92,2689838671	98,16810563	1380625	34,278273002
1176	92,3074920336	98,1394154564	1382976	34,292856399
1177	92,3459078925	98,1105044692	1385329	34,3074335968
1178	92,3842314056	98,0813727335	1387684	34,3220046035
1179	92,4224625344	98,0520203146	1390041	34,3365694268
1180	92,4606012408	98,0224472788	1392400	34,3511280746
1181	92,4986474866	97,9926536925	1394761	34,3656805549
1182	92,5366012337	97,9626396228	1397124	34,3802268753
1183	92,5744624443	97,9324051372	1399489	34,3947670438
1184	92,6122310804	97,9019503037	1401856	34,4093010682
1185	92,6499071043	97,8712751908	1404225	34,4238289561
1186	92,6874904783	97,8403798677	1406596	34,4383507154
1187	92,7249811648	97,8092644037	1408969	34,4528663539
1188	92,7623791263	97,7779288689	1411344	34,4673758792
1189	92,7996843254	97,7463733338	1413721	34,4818792991
1190	92,8368967249	97,7145978695	1416100	34,4963766213
1191	92,8740162875	97,6826025473	1418481	34,5108678535
1192	92,9110429761	97,6503874393	1420864	34,5253530033
1193	92,9479767536	97,6179526179	1423249	34,5398320783
1194	92,9848175832	97,5852981563	1425636	34,5543050863
1195	93,021565428	97,5524241277	1428025	34,5687720349
1196	93,0582202512	97,5193306062	1430416	34,5832329316
1197	93,0947820162	97,4860176663	1432809	34,597687784
1198	93,1312506864	97,4524853829	1435204	34,6121365998
1199	93,1676262254	97,4187338314	1437601	34,6265793864
1200	93,2039085967	97,3847630878	1440000	34,6410161514
1201	93,2400977642	97,3505732286	1442401	34,6554469023
1202	93,2761936915	97,3161643305	1444804	34,6698716467
1203	93,3121963427	97,2815364712	1447209	34,684290392
1204	93,3481056817	97,2466897285	1449616	34,6987031458
1205	93,3839216726	97,2116241807	1452025	34,7131099154
1206	93,4196442796	97,1763399068	1454436	34,7275107084
1207	93,4552734669	97,1408369862	1456849	34,7419055321
1208	93,490809199	97,1051154988	1459264	34,756294394
1209	93,5262514403	97,0691755248	1461681	34,7706773014
1210	93,5616001553	97,0330171453	1464100	34,7850542619
1211	93,5968553088	96,9966404416	1466521	34,7994252826
1212	93,6320168654	96,9600454954	1468944	34,8137903711
1213	93,66708479	96,9232323892	1471369	34,8281495345
1214	93,7020590475	96,8862012057	1473796	34,8425027804
1215	93,7369396029	96,8489520283	1476225	34,8568501159
1216	93,7717264215	96,8114849409	1478656	34,8711915483
1217	93,8064194683	96,7738000276	1481089	34,885527085
1218	93,8410187087	96,7358973733	1483524	34,8998567332
1219	93,875524108	96,6977770633	1485961	34,9141805002
1220	93,9099356319	96,6594391833	1488400	34,9284983931
1221	93,9442532458	96,6208838197	1490841	34,9428104193
1222	93,9784769155	96,5821110591	1493284	34,9571165859
1223	94,0126066068	96,5431209887	1495729	34,9714169001
1224	94,0466422854	96,5039136964	1498176	34,9857113691
1225	94,0805839174	96,4644892704	1500625	35
1226	94,1144314688	96,4248477992	1503076	35,0142828
1227	94,1481849058	96,3849893722	1505529	35,0285597763
1228	94,1818441946	96,344914079	1507984	35,0428309359
1229	94,2154093016	96,3046220099	1510441	35,0570962859
1230	94,2488801932	96,2641132553	1512900	35,0713558335
1231	94,2822568359	96,2233879065	1515361	35,0856095857
1232	94,3155391963	96,1824460552	1517824	35,0998575496
1233	94,3487272413	96,1412877934	1520289	35,1140997322
1234	94,3818209375	96,0999132137	1522756	35,1283361405
1235	94,4148202519	96,0583224092	1525225	35,1425667816
1236	94,4477251514	96,0165154736	1527696	35,1567916625
1237	94,4805356033	95,9744925009	1530169	35,1710107901
1238	94,5132515746	95,9322535856	1532644	35,1852241715
1239	94,5458730327	95,8897988227	1535121	35,1994318136
1240	94,578399945	95,8471283079	1537600	35,2136337233
1241	94,6108322788	95,804242137	1540081	35,2278299076
1242	94,6431700018	95,7611404067	1542564	35,2420203734
1243	94,6754130816	95,7178232138	1545049	35,2562051276
1244	94,7075614861	95,6742906559	1547536	35,2703841771
1245	94,739615183	95,6305428308	1550025	35,2845575288
1246	94,7715741403	95,5865798371	1552516	35,2987251894
1247	94,803438326	95,5424017736	1555009	35,312887166
1248	94,8352077083	95,4980087398	1557504	35,3270434653
1249	94,8668822553	95,4534008354	1560001	35,3411940941
1250	94,8984619356	95,408578161	1562500	35,3553390593
1251	94,9299467173	95,3635408173	1565001	35,3694783677
1252	94,9613365691	95,3182889056	1567504	35,3836120259
1253	94,9926314596	95,2728225279	1570009	35,3977400409
1254	95,0238313575	95,2271417863	1572516	35,4118624193
1255	95,0549362315	95,1812467837	1575025	35,4259791678
1256	95,0859460506	95,1351376234	1577536	35,4400902933
1257	95,1168607838	95,088814409	1580049	35,4541958025
1258	95,1476804001	95,0422772448	1582564	35,4682957019
1259	95,1784048688	94,9955262356	1585081	35,4823899984
1260	95,2090341591	94,9485614865	1587600	35,4964786986
1261	95,2395682403	94,9013831031	1590121	35,5105618091
1262	95,2700070819	94,8539911917	1592644	35,5246393367
1263	95,3003506536	94,8063858588	1595169	35,5387112878
1264	95,3305989249	94,7585672116	1597696	35,5527776693
1265	95,3607518657	94,7105353576	1600225	35,5668384876
1266	95,3908094457	94,662290405	1602756	35,5808937493
1267	95,4207716349	94,6138324623	1605289	35,5949434611
1268	95,4506384033	94,5651616385	1607824	35,6089876295
1269	95,4804097211	94,5162780431	1610361	35,6230262611
1270	95,5100855585	94,4671817862	1612900	35,6370593624
1271	95,5396658858	94,4178729781	1615441	35,65108694
1272	95,5691506734	94,3683517298	1617984	35,6651090003
1273	95,598539892	94,3186181528	1620529	35,6791255498
1274	95,6278335119	94,268672359	1623076	35,6931365951
1275	95,6570315041	94,2185144607	1625625	35,7071421427
1276	95,6861338392	94,1681445707	1628176	35,721142199
1277	95,7151404882	94,1175628025	1630729	35,7351367704
1278	95,7440514221	94,0667692698	1633284	35,7491258634
1279	95,7728666119	94,0157640869	1635841	35,7631094845
1280	95,8015860289	93,9645473685	1638400	35,77708764
1281	95,8302096443	93,91311923	1640961	35,7910603363
1282	95,8587374295	93,861479787	1643524	35,8050275799
1283	95,887169356	93,8096291557	1646089	35,8189893771
1284	95,9155053953	93,7575674528	1648656	35,8329457343
1285	95,9437455191	93,7052947954	1651225	35,8468966579
1286	95,9718896992	93,6528113011	1653796	35,8608421541
1287	95,9999379073	93,6001170881	1656369	35,8747822293
1288	96,0278901156	93,5472122748	1658944	35,8887168899
1289	96,055746296	93,4940969803	1661521	35,902646142
1290	96,0835064206	93,4407713241	1664100	35,9165699921
1291	96,1111704617	93,3872354263	1666681	35,9304884464
1292	96,1387383917	93,3334894072	1669264	35,9444015112
1293	96,166210183	93,2795333878	1671849	35,9583091927
1294	96,193585808	93,2253674895	1674436	35,9722114972
1295	96,2208652395	93,1709918341	1677025	35,9861084309
1296	96,2480484501	93,1164065441	1679616	36
1297	96,2751354126	93,0616117422	1682209	36,0138862107
1298	96,3021261001	93,0066075517	1684804	36,0277670693
1299	96,3290204854	92,9513940963	1687401	36,0416425819
1300	96,3558185417	92,8959715004	1690000	36,0555127546
1301	96,3825202422	92,8403398886	1692601	36,0693775937
1302	96,4091255602	92,784499386	1695204	36,0832371053
1303	96,4356344691	92,7284501184	1697809	36,0970912956
1304	96,4620469423	92,6721922118	1700416	36,1109401705
1305	96,4883629535	92,6157257927	1703025	36,1247837364
1306	96,5145824764	92,5590509884	1705636	36,1386219992
1307	96,5407054846	92,5021679262	1708249	36,1524549651
1308	96,5667319522	92,4450767342	1710864	36,1662826401
1309	96,5926618531	92,3877775408	1713481	36,1801050303
1310	96,6184951613	92,330270475	1716100	36,1939221417
1311	96,644231851	92,272555666	1718721	36,2077339805
1312	96,6698718965	92,2146332439	1721344	36,2215405525
1313	96,6954152721	92,1565033389	1723969	36,235341864
1314	96,7208619523	92,0981660817	1726596	36,2491379208
1315	96,7462119117	92,0396216038	1729225	36,2629287289
1316	96,7714651248	91,9808700367	1731856	36,2767142944
1317	96,7966215665	91,9219115127	1734489	36,2904946232
1318	96,8216812116	91,8627461645	1737124	36,3042697213
1319	96,846644035	91,8033741251	1739761	36,3180395947
1320	96,8715100118	91,7437955282	1742400	36,3318042492
1321	96,8962791171	91,6840105077	1745041	36,3455636908
1322	96,9209513261	91,6240191983	1747684	36,3593179254
1323	96,9455266142	91,5638217349	1750329	36,3730669589
1324	96,9700049567	91,5034182529	1752976	36,3868107973
1325	96,9943863293	91,4428088883	1755625	36,4005494464
1326	97,0186707074	91,3819937773	1758276	36,4142829121
1327	97,0428580669	91,320973057	1760929	36,4280112002
1328	97,0669483836	91,2597468645	1763584	36,4417343166
1329	97,0909416333	91,1983153375	1766241	36,4554522671
1330	97,1148377921	91,1366786145	1768900	36,4691650576
1331	97,1386368361	91,0748368339	1771561	36,4828726939
1332	97,1623387414	91,012790135	1774224	36,4965751818
1333	97,1859434844	90,9505386573	1776889	36,5102725271
1334	97,2094510414	90,888082541	1779556	36,5239647355
1335	97,2328613891	90,8254219265	1782225	36,5376518129
1336	97,2561745038	90,7625569549	1784896	36,551333765
1337	97,2793903624	90,6994877675	1787569	36,5650105976
1338	97,3025089416	90,6362145064	1790244	36,5786823163
1339	97,3255302183	90,5727373137	1792921	36,5923489271
1340	97,3484541695	90,5090563325	1795600	36,6060104354
1341	97,3712807723	90,445171706	1798281	36,6196668472
1342	97,3940100037	90,3810835778	1800964	36,633318168
1343	97,4166418412	90,3167920922	1803649	36,6469644036
1344	97,4391762621	90,2522973939	1806336	36,6606055596
1345	97,4616132437	90,187599628	1809025	36,6742416418
1346	97,4839527638	90,12269894	1811716	36,6878726557
1347	97,5061947999	90,0575954759	1814409	36,701498607
1348	97,5283393298	89,9922893824	1817104	36,7151195014
1349	97,5503863314	89,9267808062	1819801	36,7287353444
1350	97,5723357827	89,8610698947	1822500	36,7423461417
1351	97,5941876616	89,795156796	1825201	36,755951899
1352	97,6159419463	89,7290416581	1827904	36,7695526217
1353	97,6375986151	89,6627246299	1830609	36,7831483155
1354	97,6591576463	89,5962058607	1833316	36,7967389859
1355	97,6806190183	89,5294855	1836025	36,8103246386
1356	97,7019827097	89,462563698	1838736	36,823905279
1357	97,7232486992	89,3954406053	1841449	36,8374809128
1358	97,7444169654	89,3281163729	1844164	36,8510515454
1359	97,7654874872	89,2605911523	1846881	36,8646171823
1360	97,7864602435	89,1928650953	1849600	36,8781778292
1361	97,8073352134	89,1249383545	1852321	36,8917334914
1362	97,828112376	89,0568110826	1855044	36,9052841745
1363	97,8487917104	88,9884834329	1857769	36,9188298839
1364	97,8693731961	88,9199555591	1860496	36,9323706252
1365	97,8898568124	88,8512276155	1863225	36,9459064038
1366	97,9102425388	88,7822997567	1865956	36,9594372252
1367	97,930530355	88,7131721377	1868689	36,9729630947
1368	97,9507202407	88,6438449141	1871424	36,9864840178
1369	97,9708121757	88,5743182419	1874161	37
1370	97,9908061399	88,5045922776	1876900	37,0135110466
1371	98,0107021132	88,4346671779	1879641	37,0270171631
1372	98,0305000759	88,3645431003	1882384	37,0405183549
1373	98,0502000081	88,2942202025	1885129	37,0540146273
1374	98,0698018901	88,2236986427	1887876	37,0675059857
1375	98,0893057023	88,1529785796	1890625	37,0809924355
1376	98,1087114252	88,0820601724	1893376	37,094473982
1377	98,1280190394	88,0109435806	1896129	37,1079506306
1378	98,1472285256	87,9396289642	1898884	37,1214223865
1379	98,1663398646	87,8681164837	1901641	37,1348892553
1380	98,1853530372	87,7964062999	1904400	37,148351242
1381	98,2042680245	87,7244985743	1907161	37,1618083521
1382	98,2230848076	87,6523934686	1909924	37,1752605909
1383	98,2418033675	87,580091145	1912689	37,1887079636
1384	98,2604236857	87,5075917663	1915456	37,2021504755
1385	98,2789457434	87,4348954955	1918225	37,2155881319
1386	98,2973695223	87,3620024962	1920996	37,229020938
1387	98,3156950037	87,2889129325	1923769	37,2424488991
1388	98,3339221695	87,2156269687	1926544	37,2558720204
1389	98,3520510013	87,1421447699	1929321	37,2692903072
1390	98,3700814811	87,0684665012	1932100	37,2827037646
1391	98,3880135909	86,9945923286	1934881	37,2961123979
1392	98,4058473126	86,9205224181	1937664	37,3095162124
1393	98,4235826285	86,8462569365	1940449	37,322915213
1394	98,4412195208	86,7717960508	1943236	37,3363094052
1395	98,4587579719	86,6971399287	1946025	37,349698794
1396	98,4761979643	86,622288738	1948816	37,3630833845
1397	98,4935394804	86,5472426472	1951609	37,3764631821
1398	98,510782503	86,4720018252	1954404	37,3898381917
1399	98,5279270149	86,3965664411	1957201	37,4032084185
1400	98,5449729988	86,3209366649	1960000	37,4165738677
